OTU.ID,Sample,Proportion
OTU88005,S008872,0.000225022502250225
OTU35373,S008872,0.000225022502250225
OTU26736,S008872,0.000225022502250225
OTU73995,S008872,0.000225022502250225
OTU26779,S008872,0.000675067506750675
OTU30698,S008872,0.0009000900090009
OTU69412,S008872,0.00045004500450045
OTU36299,S008872,0.000225022502250225
OTU58242,S008872,0.000675067506750675
OTU998,S008872,0.000225022502250225
OTU91363,S008872,0.000225022502250225
OTU24552,S008872,0.000225022502250225
OTU54965,S008872,0.000225022502250225
OTU30697,S008872,0.000225022502250225
OTU75102,S008872,0.000225022502250225
OTU57188,S008872,0.000225022502250225
OTU14879,S008873,0.0190292333149476
OTU150,S008873,0.0135135135135135
OTU763,S008873,0.0419194704908991
OTU666,S008873,0.399889685603971
OTU61757,S008873,0.00910093767236624
OTU94346,S008873,0.00468836183121897
OTU11466,S008873,0.00551571980143409
OTU1447,S008873,0.0223386651958081
OTU361,S008873,0.0118587975730833
OTU97283,S008873,0.0227523441809156
OTU393,S008873,0.00261996690568119
OTU107132,S008873,0.0028957528957529
OTU18230,S008873,0.00179260893546608
OTU1370,S008873,0.11003861003861
OTU11951,S008873,0.000137892995035852
OTU956,S008873,0.00413678985107557
OTU75265,S008873,0.0031715388858246
OTU22826,S008873,0.00785990071704357
OTU12618,S008873,0.00151682294539437
OTU52764,S008873,0.00165471594043023
OTU30817,S008873,0.0034473248758963
OTU2961,S008873,0.00399889685603971
OTU932,S008873,0.00165471594043023
OTU56336,S008873,0.00427468284611142
OTU181,S008873,0.00703254274682846
OTU80767,S008873,0.0253723110865968
OTU78221,S008873,0.00413678985107557
OTU83482,S008873,0.0315774958632101
OTU52261,S008873,0.0350248207391065
OTU92931,S008873,0.000275785990071704
OTU16029,S008873,0.00758411472697187
OTU98641,S008873,0.000965250965250965
OTU1595,S008873,0.000689464975179261
OTU84646,S008873,0.00179260893546608
OTU3556,S008873,0.0332322118036404
OTU60927,S008873,0.00137892995035852
OTU94360,S008873,0.0434362934362934
OTU8807,S008873,0.00110314396028682
OTU409,S008873,0.00620518477661335
OTU69806,S008873,0.000689464975179261
OTU8608,S008873,0.000965250965250965
OTU36557,S008873,0.00110314396028682
OTU53663,S008873,0.00303364589078875
OTU54107,S008873,0.000275785990071704
OTU592,S008873,0.000137892995035852
OTU63,S008873,0.00689464975179261
OTU4186,S008873,0.000413678985107557
OTU2677,S008873,0.000137892995035852
OTU1439,S008873,0.000137892995035852
OTU55764,S008873,0.000137892995035852
OTU55884,S008873,0.00110314396028682
OTU77790,S008873,0.000827357970215113
OTU10790,S008873,0.000965250965250965
OTU17696,S008873,0.000275785990071704
OTU745,S008873,0.0060672917815775
OTU1072,S008873,0.0139271924986211
OTU12916,S008873,0.00110314396028682
OTU80517,S008873,0.000413678985107557
OTU24429,S008873,0.000137892995035852
OTU47726,S008873,0.000137892995035852
OTU65165,S008873,0.00510204081632653
OTU17793,S008873,0.000275785990071704
OTU776,S008873,0.000965250965250965
OTU67423,S008873,0.000137892995035852
OTU52909,S008873,0.00206839492553778
OTU88760,S008873,0.000275785990071704
OTU2109,S008873,0.000827357970215113
OTU1752,S008873,0.000137892995035852
OTU86656,S008873,0.000137892995035852
OTU11114,S008873,0.000275785990071704
OTU83428,S008873,0.00689464975179261
OTU79531,S008873,0.000137892995035852
OTU6501,S008873,0.000137892995035852
OTU98180,S008873,0.00179260893546608
OTU102408,S008873,0.000137892995035852
OTU47832,S008873,0.000137892995035852
OTU26314,S008873,0.000275785990071704
OTU7828,S008873,0.000965250965250965
OTU22483,S008873,0.000137892995035852
OTU44879,S008873,0.0139271924986211
OTU94020,S008873,0.00248207391064534
OTU47141,S008873,0.000137892995035852
OTU93243,S008873,0.000137892995035852
OTU54046,S008873,0.000137892995035852
OTU73990,S008873,0.000275785990071704
OTU46062,S008873,0.000137892995035852
OTU2208,S008873,0.00179260893546608
OTU15900,S008873,0.000965250965250965
OTU53045,S008873,0.000137892995035852
OTU5570,S008873,0.000275785990071704
OTU65409,S008873,0.000827357970215113
OTU20785,S008873,0.000137892995035852
OTU9489,S008873,0.000137892995035852
OTU42595,S008873,0.000137892995035852
OTU38116,S008873,0.000551571980143409
OTU12383,S008873,0.000551571980143409
OTU104093,S008873,0.000137892995035852
OTU86601,S008873,0.0028957528957529
OTU64969,S008873,0.000137892995035852
OTU19697,S008873,0.000137892995035852
OTU42488,S008873,0.000551571980143409
OTU4838,S008873,0.000275785990071704
OTU1790,S008873,0.000689464975179261
OTU33117,S008873,0.000137892995035852
OTU84831,S008873,0.000137892995035852
OTU11579,S008873,0.000137892995035852
OTU21935,S008873,0.000137892995035852
OTU709,S008873,0.00220628792057364
OTU104961,S008873,0.000413678985107557
OTU19582,S008873,0.000275785990071704
OTU77105,S008873,0.000137892995035852
OTU2756,S008873,0.00124103695532267
OTU102287,S008873,0.000275785990071704
OTU88819,S008873,0.000413678985107557
OTU14378,S008873,0.000137892995035852
OTU2909,S008873,0.00275785990071704
OTU25204,S008873,0.000413678985107557
OTU89603,S008873,0.000275785990071704
OTU564,S008873,0.000137892995035852
OTU72897,S008873,0.000137892995035852
OTU73290,S008873,0.000137892995035852
OTU40697,S008873,0.000137892995035852
OTU20795,S008873,0.000275785990071704
OTU54049,S008873,0.000137892995035852
OTU66445,S008873,0.000137892995035852
OTU43444,S008873,0.000275785990071704
OTU47873,S008873,0.000137892995035852
OTU88628,S008873,0.000137892995035852
OTU2647,S008873,0.000827357970215113
OTU73509,S008873,0.000137892995035852
OTU71330,S008873,0.000137892995035852
OTU75888,S008873,0.000137892995035852
OTU43197,S008873,0.000137892995035852
OTU1585,S008873,0.000137892995035852
OTU8396,S008873,0.000137892995035852
OTU8467,S008873,0.000275785990071704
OTU56272,S008873,0.000137892995035852
OTU31388,S008873,0.000137892995035852
OTU31578,S008873,0.000137892995035852
OTU14879,S008881,0.000681489053582077
OTU150,S008881,0.258880654229491
OTU763,S008881,0.265525172501917
OTU61757,S008881,0.000596302921884317
OTU94346,S008881,0.0147372007837124
OTU11466,S008881,0.00809268251128716
OTU1447,S008881,0.0727489564698867
OTU97283,S008881,0.00545191242865661
OTU393,S008881,8.51861316977596e-05
OTU252,S008881,0.00178890876565295
OTU11951,S008881,8.51861316977596e-05
OTU956,S008881,0.0346707556009882
OTU75265,S008881,0.172501916687963
OTU12618,S008881,0.000851861316977596
OTU30817,S008881,0.000511116790186558
OTU78221,S008881,0.0184002044467161
OTU46850,S008881,0.000766675185279836
OTU879,S008881,0.000255558395093279
OTU60927,S008881,0.00690007666751853
OTU409,S008881,0.000851861316977596
OTU410,S008881,0.00102223358037312
OTU70964,S008881,0.000425930658488798
OTU97703,S008881,0.000170372263395519
OTU3944,S008881,0.0816935002981515
OTU59434,S008881,0.000170372263395519
OTU16679,S008881,0.00136297810716415
OTU2677,S008881,0.000851861316977596
OTU1439,S008881,0.00102223358037312
OTU55764,S008881,0.00264077008263055
OTU575,S008881,0.000596302921884317
OTU55884,S008881,0.000425930658488798
OTU51283,S008881,0.00161853650225743
OTU10790,S008881,0.000511116790186558
OTU1072,S008881,0.000170372263395519
OTU80517,S008881,0.00374818979470142
OTU30009,S008881,0.00144816423886191
OTU35442,S008881,0.000766675185279836
OTU47726,S008881,0.000681489053582077
OTU96086,S008881,0.00127779197546639
OTU776,S008881,0.000255558395093279
OTU67423,S008881,0.000511116790186558
OTU88760,S008881,0.000681489053582077
OTU49692,S008881,0.00110741971207087
OTU1519,S008881,0.000596302921884317
OTU1752,S008881,0.00136297810716415
OTU618,S008881,0.000170372263395519
OTU86656,S008881,0.000511116790186558
OTU15715,S008881,0.000170372263395519
OTU29631,S008881,8.51861316977596e-05
OTU6501,S008881,0.000255558395093279
OTU102408,S008881,0.00102223358037312
OTU47832,S008881,8.51861316977596e-05
OTU26314,S008881,8.51861316977596e-05
OTU22483,S008881,0.000681489053582077
OTU89452,S008881,0.0162705511542721
OTU47141,S008881,0.00119260584376863
OTU93243,S008881,0.000170372263395519
OTU64126,S008881,0.000255558395093279
OTU1648,S008881,0.000511116790186558
OTU54046,S008881,0.000255558395093279
OTU46062,S008881,0.000340744526791038
OTU2259,S008881,0.000511116790186558
OTU40931,S008881,8.51861316977596e-05
OTU2571,S008881,0.000937047448675356
OTU18620,S008881,8.51861316977596e-05
OTU76837,S008881,8.51861316977596e-05
OTU53045,S008881,0.000170372263395519
OTU5570,S008881,8.51861316977596e-05
OTU101170,S008881,0.000255558395093279
OTU65409,S008881,0.000425930658488798
OTU37026,S008881,0.000170372263395519
OTU23611,S008881,8.51861316977596e-05
OTU20785,S008881,8.51861316977596e-05
OTU38683,S008881,0.000170372263395519
OTU42595,S008881,0.000170372263395519
OTU104093,S008881,8.51861316977596e-05
OTU4243,S008881,0.000340744526791038
OTU45793,S008881,0.000511116790186558
OTU85569,S008881,8.51861316977596e-05
OTU68030,S008881,8.51861316977596e-05
OTU1023,S008881,8.51861316977596e-05
OTU87252,S008881,8.51861316977596e-05
OTU2700,S008881,8.51861316977596e-05
OTU89489,S008881,0.000170372263395519
OTU71762,S008881,8.51861316977596e-05
OTU105827,S008881,0.000170372263395519
OTU21935,S008881,8.51861316977596e-05
OTU26338,S008881,0.000170372263395519
OTU5518,S008881,8.51861316977596e-05
OTU15064,S008881,8.51861316977596e-05
OTU58162,S008881,8.51861316977596e-05
OTU38375,S008881,0.000340744526791038
OTU77105,S008881,8.51861316977596e-05
OTU18687,S008881,8.51861316977596e-05
OTU14378,S008881,8.51861316977596e-05
OTU40055,S008881,8.51861316977596e-05
OTU72274,S008881,8.51861316977596e-05
OTU83285,S008881,8.51861316977596e-05
OTU49386,S008881,8.51861316977596e-05
OTU102912,S008881,0.000170372263395519
OTU93076,S008881,8.51861316977596e-05
OTU100546,S008881,8.51861316977596e-05
OTU86531,S008881,8.51861316977596e-05
OTU43743,S008881,8.51861316977596e-05
OTU26541,S008881,8.51861316977596e-05
OTU60086,S008881,8.51861316977596e-05
OTU5529,S008881,8.51861316977596e-05
OTU83474,S008881,8.51861316977596e-05
OTU10255,S008881,8.51861316977596e-05
OTU71996,S008881,0.000170372263395519
OTU2048,S008881,0.000170372263395519
OTU85568,S008881,8.51861316977596e-05
OTU64968,S008881,8.51861316977596e-05
OTU23813,S008881,8.51861316977596e-05
OTU20957,S008881,8.51861316977596e-05
OTU1199,S008881,8.51861316977596e-05
OTU23860,S008881,8.51861316977596e-05
OTU8531,S008881,8.51861316977596e-05
OTU14879,S008883,0.00774284373533552
OTU150,S008883,0.0355466916940404
OTU763,S008883,0.699788831534491
OTU666,S008883,0.0118488972313468
OTU61757,S008883,0.00434068512435476
OTU94346,S008883,0.00187705302674801
OTU1447,S008883,0.0157203190990145
OTU97283,S008883,0.000351947442515251
OTU252,S008883,0.00187705302674801
OTU1370,S008883,0.00504458000938527
OTU11951,S008883,0.00011731581417175
OTU21728,S008883,0.00105584232754575
OTU956,S008883,0.0985452839042703
OTU40319,S008883,0.000586579070858752
OTU75265,S008883,0.001407789770061
OTU79705,S008883,0.000351947442515251
OTU56336,S008883,0.000469263256687001
OTU181,S008883,0.00011731581417175
OTU80767,S008883,0.00152510558423275
OTU78221,S008883,0.0297982167996246
OTU83482,S008883,0.00222900046926326
OTU46850,S008883,0.00316752698263726
OTU52261,S008883,0.000234631628343501
OTU12636,S008883,0.00328484279680901
OTU60927,S008883,0.0194744251525106
OTU94360,S008883,0.000586579070858752
OTU410,S008883,0.00129047395588925
OTU63,S008883,0.00011731581417175
OTU16679,S008883,0.000586579070858752
OTU2677,S008883,0.0011731581417175
OTU55764,S008883,0.000234631628343501
OTU8497,S008883,0.000234631628343501
OTU55884,S008883,0.001407789770061
OTU10790,S008883,0.00011731581417175
OTU80517,S008883,0.00011731581417175
OTU30009,S008883,0.00293289535429376
OTU35442,S008883,0.00011731581417175
OTU47726,S008883,0.000234631628343501
OTU65165,S008883,0.00011731581417175
OTU96086,S008883,0.00363679023932426
OTU67423,S008883,0.00011731581417175
OTU52909,S008883,0.00011731581417175
OTU88760,S008883,0.000234631628343501
OTU49692,S008883,0.00011731581417175
OTU1519,S008883,0.000351947442515251
OTU1752,S008883,0.00328484279680901
OTU618,S008883,0.00011731581417175
OTU15715,S008883,0.000351947442515251
OTU6501,S008883,0.000469263256687001
OTU98180,S008883,0.00129047395588925
OTU96376,S008883,0.00234631628343501
OTU102408,S008883,0.00457531675269826
OTU22483,S008883,0.00175973721257626
OTU47141,S008883,0.00011731581417175
OTU93243,S008883,0.00011731581417175
OTU1648,S008883,0.00234631628343501
OTU46062,S008883,0.00175973721257626
OTU2571,S008883,0.000586579070858752
OTU65409,S008883,0.00011731581417175
OTU2471,S008883,0.000234631628343501
OTU20785,S008883,0.000938526513374003
OTU38683,S008883,0.000234631628343501
OTU9489,S008883,0.000234631628343501
OTU42595,S008883,0.000586579070858752
OTU38116,S008883,0.00011731581417175
OTU104093,S008883,0.000703894885030502
OTU30010,S008883,0.000938526513374003
OTU4243,S008883,0.000703894885030502
OTU45793,S008883,0.000586579070858752
OTU13209,S008883,0.00011731581417175
OTU68030,S008883,0.000938526513374003
OTU35001,S008883,0.000351947442515251
OTU1023,S008883,0.000234631628343501
OTU2700,S008883,0.000703894885030502
OTU9968,S008883,0.000234631628343501
OTU89489,S008883,0.000234631628343501
OTU71762,S008883,0.00011731581417175
OTU10453,S008883,0.00281557954012201
OTU36484,S008883,0.000234631628343501
OTU105827,S008883,0.00011731581417175
OTU3444,S008883,0.00011731581417175
OTU61989,S008883,0.00011731581417175
OTU21935,S008883,0.000469263256687001
OTU26338,S008883,0.00011731581417175
OTU17702,S008883,0.000351947442515251
OTU47187,S008883,0.000351947442515251
OTU58162,S008883,0.000586579070858752
OTU7616,S008883,0.00011731581417175
OTU50986,S008883,0.000351947442515251
OTU74623,S008883,0.00211168465509151
OTU14548,S008883,0.00011731581417175
OTU58978,S008883,0.000234631628343501
OTU69354,S008883,0.00011731581417175
OTU15765,S008883,0.00011731581417175
OTU16072,S008883,0.000234631628343501
OTU61153,S008883,0.00011731581417175
OTU37464,S008883,0.00011731581417175
OTU26541,S008883,0.00011731581417175
OTU83776,S008883,0.000821210699202252
OTU60086,S008883,0.00011731581417175
OTU38697,S008883,0.00011731581417175
OTU107125,S008883,0.000938526513374003
OTU10255,S008883,0.00011731581417175
OTU30087,S008883,0.00011731581417175
OTU23813,S008883,0.00011731581417175
OTU93612,S008883,0.00011731581417175
OTU88347,S008883,0.00011731581417175
OTU21481,S008883,0.00011731581417175
OTU27893,S008883,0.00011731581417175
OTU23860,S008883,0.00011731581417175
OTU52245,S008883,0.00011731581417175
OTU45692,S008883,0.00011731581417175
OTU14879,S008884,0.170654795028752
OTU150,S008884,0.138378779447227
OTU763,S008884,0.0108514190317195
OTU666,S008884,0.0228158041179744
OTU61757,S008884,0.0652012613615285
OTU94346,S008884,0.118623631979225
OTU1447,S008884,0.0371916156557225
OTU361,S008884,0.00602856612873307
OTU97283,S008884,0.057688740493415
OTU1284,S008884,9.2747171211278e-05
OTU598,S008884,0.00473010573177518
OTU1370,S008884,0.0046373585605639
OTU1859,S008884,0.000370988684845112
OTU956,S008884,0.00111296605453534
OTU75265,S008884,0.00398812836208496
OTU79705,S008884,0.0275459098497496
OTU52764,S008884,0.000649230198478946
OTU30817,S008884,0.0429419402708217
OTU932,S008884,0.000649230198478946
OTU181,S008884,0.0468373214616954
OTU80767,S008884,0.00120571322574661
OTU45559,S008884,0.00139120756816917
OTU78221,S008884,0.000834724540901503
OTU83482,S008884,0.00306065664997218
OTU52261,S008884,0.000834724540901503
OTU60927,S008884,9.2747171211278e-05
OTU8807,S008884,0.0338527174921165
OTU409,S008884,0.033017992951215
OTU81356,S008884,0.0924689296976442
OTU69806,S008884,0.00537933593025413
OTU97703,S008884,9.2747171211278e-05
OTU100514,S008884,0.0126136152847338
OTU63,S008884,0.000278241513633834
OTU4186,S008884,0.00333889816360601
OTU16679,S008884,0.000834724540901503
OTU2677,S008884,0.000834724540901503
OTU1439,S008884,0.00204043776664812
OTU55764,S008884,0.00102021888332406
OTU8497,S008884,0.00417362270450751
OTU51283,S008884,0.00120571322574661
OTU17696,S008884,0.00046373585605639
OTU6639,S008884,0.000556483027267668
OTU1072,S008884,0.000185494342422556
OTU80517,S008884,0.000370988684845112
OTU24429,S008884,0.000556483027267668
OTU35442,S008884,0.000649230198478946
OTU40061,S008884,9.2747171211278e-05
OTU47726,S008884,0.000278241513633834
OTU776,S008884,0.00482285290298646
OTU67423,S008884,0.000278241513633834
OTU52909,S008884,0.000185494342422556
OTU88760,S008884,0.000649230198478946
OTU1493,S008884,0.00408087553329623
OTU49692,S008884,0.000370988684845112
OTU1519,S008884,0.000185494342422556
OTU1752,S008884,9.2747171211278e-05
OTU86656,S008884,9.2747171211278e-05
OTU11114,S008884,0.00046373585605639
OTU79531,S008884,0.00166944908180301
OTU6501,S008884,0.000185494342422556
OTU98180,S008884,9.2747171211278e-05
OTU47832,S008884,0.000185494342422556
OTU47141,S008884,9.2747171211278e-05
OTU93243,S008884,0.000185494342422556
OTU64126,S008884,0.000185494342422556
OTU1648,S008884,9.2747171211278e-05
OTU54046,S008884,0.000278241513633834
OTU30234,S008884,0.000370988684845112
OTU2259,S008884,9.2747171211278e-05
OTU40931,S008884,9.2747171211278e-05
OTU53408,S008884,0.00046373585605639
OTU38622,S008884,0.0110369133741421
OTU18620,S008884,0.00046373585605639
OTU76837,S008884,9.2747171211278e-05
OTU53045,S008884,9.2747171211278e-05
OTU5570,S008884,0.00111296605453534
OTU101170,S008884,9.2747171211278e-05
OTU65409,S008884,9.2747171211278e-05
OTU89208,S008884,9.2747171211278e-05
OTU37026,S008884,9.2747171211278e-05
OTU2471,S008884,9.2747171211278e-05
OTU93436,S008884,9.2747171211278e-05
OTU38683,S008884,9.2747171211278e-05
OTU64969,S008884,0.00046373585605639
OTU62539,S008884,0.000185494342422556
OTU85569,S008884,9.2747171211278e-05
OTU19697,S008884,9.2747171211278e-05
OTU4838,S008884,0.00102021888332406
OTU35328,S008884,9.2747171211278e-05
OTU41355,S008884,9.2747171211278e-05
OTU2307,S008884,9.2747171211278e-05
OTU17328,S008884,9.2747171211278e-05
OTU82780,S008884,9.2747171211278e-05
OTU14526,S008884,9.2747171211278e-05
OTU5518,S008884,0.00204043776664812
OTU49786,S008884,0.000278241513633834
OTU22979,S008884,9.2747171211278e-05
OTU13118,S008884,9.2747171211278e-05
OTU40055,S008884,9.2747171211278e-05
OTU1123,S008884,9.2747171211278e-05
OTU73674,S008884,9.2747171211278e-05
OTU23071,S008884,9.2747171211278e-05
